"","Means_dim2_birth","Means_dim2_death","sd_dim2_birth","sd_dim2_death"
"1",1.50591710844978,1.51851072956304,0.172809174179901,0.180918030300075
"2",0.858908165991306,0.883503617346287,0.0713049614384618,0.0829606810991305
"3",0.886575133399626,0.894827326050902,0.289514071421699,0.291963297978468
"4",0.675086917757988,0.683614994168282,0.0845989888502273,0.0858811236549119
"5",1.25358117881574,1.26809964681927,0.139987097652794,0.138673443211009
"6",0.727812699891709,0.745634975996646,0.153226759945759,0.15162294496592
"7",1.03715027743075,1.05532295732613,0.153553770063649,0.154715208069965
"8",0.324420228600502,0.32678647339344,0.316698106922047,0.317069099620736
"9",1.62329007800997,1.64626984429483,0.151271962236539,0.143864151181137
"10",1.9688433174775,1.98545830940532,0.151676992669046,0.160104156572001
"11",0.484581588506699,0.490500197410583,0.139338394143624,0.140204938810852
"12",0.615473625659943,0.630599744319916,0.142157846134715,0.137969827275925
"13",0.885210982140373,0.892291761496488,0.1512280555358,0.149952866316701
"14",1.54874364725531,1.56782918760221,0.576753835080443,0.576812402191906
"15",0.734501832723618,0.743121376633644,0.45772568405304,0.46449030633193
"16",1.55572753031175,1.58828900541578,0.221322380303478,0.21554974763298
"17",0.926286006338211,0.95088884299499,0.156393478326365,0.163281671975747
"18",1.77404746575789,1.79289838834242,0.360578122561139,0.362721019291568
"19",1.27888410385341,1.29888497395058,0.511844775475723,0.506672262863324
"20",1.3030981408166,1.31688527310533,0.116770758552645,0.115747905713346
"21",1.72467904838163,1.73649926683796,1.40167192832431,1.39914227131769
"22",0.583209375981931,0.595185399276239,0.0630470851481453,0.0657647662581672
"23",1.4455910474062,1.46519024268939,0.209805480679062,0.215256008966178
"24",0.844554223576371,0.851596725230314,0.174012046311006,0.171650510398416
"25",3.16795176687375,3.17692784860101,0.245190796214701,0.251670140463838
"26",5.23761524472918,5.2496680532183,0.950978506216406,0.957552155675781
"27",1.26088635579628,1.28644191605203,0.0827065153033267,0.0827030456503636
"28",1.55259954401209,1.56513999006416,0.261948048332818,0.265068286966548
"29",1.29094664680148,1.3086533372842,0.361685580877356,0.357958491638034
"30",0.590434338897467,0.603308010147884,0.0885934472417632,0.0904452332236431
